county,office,district,party,candidate,votes
Ada,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,1041
Adams,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,14
Bannock,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,244
Bear Lake,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,12
Benewah,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,34
Bingham,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,105
Blaine,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,80
Boise,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,31
Bonner,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,139
Bonneville,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,229
Boundary,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,51
Butte,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,4
Camas,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,1
Canyon,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,346
Caribou,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,21
Cassia,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,48
Clark,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,2
Clearwater,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,40
Custer,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,18
Elmore,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,45
Franklin,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,19
Fremont,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,22
Gem,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,34
Gooding,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,29
Idaho,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,49
Jefferson,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,41
Jerome,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,31
Kootenai,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,303
Latah,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,239
Lemhi,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,37
Lewis,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,7
Lincoln,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,9
Madison,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,35
Minidoka,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,33
Nez Perce,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,112
Oneida,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,9
Owyhee,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,27
Payette,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,39
Power,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,13
Shoshone,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,35
Teton,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,24
Twin Falls,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,146
Valley,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,29
Washington,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,17
Ada,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,94641
Adams,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,1468
Bannock,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,21479
Bear Lake,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2506
Benewah,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2823
Bingham,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,12734
Blaine,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,4034
Boise,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2501
Bonner,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,10697
Bonneville,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,30048
Boundary,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,3012
Butte,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,1077
Camas,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,450
Canyon,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,41599
Caribou,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2753
Cassia,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,6562
Clark,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,302
Clearwater,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2839
Custer,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,1762
Elmore,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,6011
Franklin,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,4527
Fremont,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,4965
Gem,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,5416
Gooding,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,3973
Idaho,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,6017
Jefferson,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,7703
Jerome,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,5177
Kootenai,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,36173
Latah,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,8686
Lemhi,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,3079
Lewis,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,1359
Lincoln,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,1388
Madison,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,10693
Minidoka,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,5797
Nez Perce,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,11009
Oneida,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,1789
Owyhee,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2859
Payette,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,6256
Power,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2105
Shoshone,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2922
Teton,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2235
Twin Falls,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,19672
Valley,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2863
Washington,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,3274
Ada,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,58523
Adams,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,555
Bannock,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,12903
Bear Lake,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,494
Benewah,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1148
Bingham,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,3605
Blaine,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,5992
Boise,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,970
Bonner,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,6649
Bonneville,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,8356
Boundary,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1268
Butte,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,321
Camas,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,139
Canyon,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,13415
Caribou,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,491
Cassia,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1153
Clark,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,46
Clearwater,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1117
Custer,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,559
Elmore,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1959
Franklin,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,456
Fremont,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,741
Gem,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1628
Gooding,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1278
Idaho,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1689
Jefferson,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1084
Jerome,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1344
Kootenai,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,17584
Latah,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,8430
Lemhi,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,915
Lewis,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,440
Lincoln,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,466
Madison,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,826
Minidoka,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1331
Nez Perce,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,6476
Oneida,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,304
Owyhee,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,685
Payette,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1848
Power,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,829
Shoshone,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,2331
Teton,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1416
Twin Falls,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,6458
Valley,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1843
Washington,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1033
Ada,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,449
Adams,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,24
Bannock,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,125
Bear Lake,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,22
Benewah,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,35
Bingham,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,107
Blaine,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,23
Boise,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,15
Bonner,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,146
Bonneville,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,184
Boundary,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,31
Butte,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,4
Camas,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,5
Canyon,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,269
Caribou,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,8
Cassia,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,54
Clark,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,3
Clearwater,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,35
Custer,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,13
Elmore,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,29
Franklin,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,51
Fremont,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,34
Gem,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,37
Gooding,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,31
Idaho,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,202
Jefferson,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,72
Jerome,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,18
Kootenai,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,408
Latah,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,125
Lemhi,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,16
Lewis,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,10
Lincoln,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,9
Madison,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,69
Minidoka,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,35
Nez Perce,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,82
Oneida,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,30
Owyhee,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,17
Payette,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,34
Power,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,10
Shoshone,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,41
Teton,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,2
Twin Falls,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,119
Valley,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,18
Washington,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,33
Ada,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,348
Adams,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,2
Bannock,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,92
Bear Lake,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,6
Benewah,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,7
Bingham,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,13
Blaine,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,17
Boise,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,10
Bonner,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,50
Bonneville,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,54
Boundary,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,16
Butte,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,0
Camas,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,0
Canyon,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,63
Caribou,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,8
Cassia,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,4
Clark,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,0
Clearwater,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,3
Custer,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,6
Elmore,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,15
Franklin,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,1
Fremont,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,7
Gem,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,19
Gooding,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,14
Idaho,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,8
Jefferson,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,6
Jerome,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,10
Kootenai,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,128
Latah,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,67
Lemhi,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,6
