county,office,district,party,candidate,votes
Ada,United States President,NA,LIB,Harry Browne,955
Adams,United States President,NA,LIB,Harry Browne,14
Bannock,United States President,NA,LIB,Harry Browne,180
Bear Lake,United States President,NA,LIB,Harry Browne,14
Benewah,United States President,NA,LIB,Harry Browne,43
Bingham,United States President,NA,LIB,Harry Browne,58
Blaine,United States President,NA,LIB,Harry Browne,69
Boise,United States President,NA,LIB,Harry Browne,45
Bonner,United States President,NA,LIB,Harry Browne,137
Bonneville,United States President,NA,LIB,Harry Browne,246
Boundary,United States President,NA,LIB,Harry Browne,53
Butte,United States President,NA,LIB,Harry Browne,6
Camas,United States President,NA,LIB,Harry Browne,5
Canyon,United States President,NA,LIB,Harry Browne,300
Caribou,United States President,NA,LIB,Harry Browne,12
Cassia,United States President,NA,LIB,Harry Browne,25
Clark,United States President,NA,LIB,Harry Browne,1
Clearwater,United States President,NA,LIB,Harry Browne,28
Custer,United States President,NA,LIB,Harry Browne,23
Elmore,United States President,NA,LIB,Harry Browne,31
Franklin,United States President,NA,LIB,Harry Browne,11
Fremont,United States President,NA,LIB,Harry Browne,19
Gem,United States President,NA,LIB,Harry Browne,40
Gooding,United States President,NA,LIB,Harry Browne,28
Idaho,United States President,NA,LIB,Harry Browne,69
Jefferson,United States President,NA,LIB,Harry Browne,29
Jerome,United States President,NA,LIB,Harry Browne,29
Kootenai,United States President,NA,LIB,Harry Browne,289
Latah,United States President,NA,LIB,Harry Browne,176
Lemhi,United States President,NA,LIB,Harry Browne,26
Lewis,United States President,NA,LIB,Harry Browne,14
Lincoln,United States President,NA,LIB,Harry Browne,12
Madison,United States President,NA,LIB,Harry Browne,17
Minidoka,United States President,NA,LIB,Harry Browne,43
Nez Perce,United States President,NA,LIB,Harry Browne,107
Oneida,United States President,NA,LIB,Harry Browne,7
Owyhee,United States President,NA,LIB,Harry Browne,11
Payette,United States President,NA,LIB,Harry Browne,38
Power,United States President,NA,LIB,Harry Browne,14
Shoshone,United States President,NA,LIB,Harry Browne,66
Teton,United States President,NA,LIB,Harry Browne,19
Twin Falls,United States President,NA,LIB,Harry Browne,123
Valley,United States President,NA,LIB,Harry Browne,33
Washington,United States President,NA,LIB,Harry Browne,23
NA,United States President,NA,LIB,Harry Browne,NA
Ada,United States President,NA,REF,Pat Buchanan,1463
Adams,United States President,NA,REF,Pat Buchanan,31
Bannock,United States President,NA,REF,Pat Buchanan,510
Bear Lake,United States President,NA,REF,Pat Buchanan,50
Benewah,United States President,NA,REF,Pat Buchanan,60
Bingham,United States President,NA,REF,Pat Buchanan,327
Blaine,United States President,NA,REF,Pat Buchanan,56
Boise,United States President,NA,REF,Pat Buchanan,93
Bonner,United States President,NA,REF,Pat Buchanan,147
Bonneville,United States President,NA,REF,Pat Buchanan,583
Boundary,United States President,NA,REF,Pat Buchanan,47
Butte,United States President,NA,REF,Pat Buchanan,35
Camas,United States President,NA,REF,Pat Buchanan,20
Canyon,United States President,NA,REF,Pat Buchanan,766
Caribou,United States President,NA,REF,Pat Buchanan,49
Cassia,United States President,NA,REF,Pat Buchanan,138
Clark,United States President,NA,REF,Pat Buchanan,6
Clearwater,United States President,NA,REF,Pat Buchanan,65
Custer,United States President,NA,REF,Pat Buchanan,47
Elmore,United States President,NA,REF,Pat Buchanan,80
Franklin,United States President,NA,REF,Pat Buchanan,88
Fremont,United States President,NA,REF,Pat Buchanan,63
Gem,United States President,NA,REF,Pat Buchanan,146
Gooding,United States President,NA,REF,Pat Buchanan,134
Idaho,United States President,NA,REF,Pat Buchanan,176
Jefferson,United States President,NA,REF,Pat Buchanan,175
Jerome,United States President,NA,REF,Pat Buchanan,139
Kootenai,United States President,NA,REF,Pat Buchanan,525
