county,office,district,party,candidate,votes
Ada,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",636
Adams,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",11
Bannock,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",218
Bear Lake,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",6
Benewah,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",16
Bingham,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",50
Blaine,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",40
Boise,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",11
Bonner,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",70
Bonneville,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",157
Boundary,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",22
Butte,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",7
Camas,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",4
Canyon,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",242
Caribou,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",18
Cassia,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",25
Clark,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",3
Clearwater,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",28
Custer,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",16
Elmore,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",40
Franklin,UNITED STATES PRESIDENT,NA,IND,"Ross C. ""Rocky"" Anderson",15
