county,office,district,party,candidate,votes
Ada,United States President,NA,Rep.,George W. Bush,26127
Adams,United States President,NA,Rep.,George W. Bush,752
Bannock,United States President,NA,Rep.,George W. Bush,3741
Bear Lake,United States President,NA,Rep.,George W. Bush,1486
Benewah,United States President,NA,Rep.,George W. Bush,680
Bingham,United States President,NA,Rep.,George W. Bush,4957
Blaine,United States President,NA,Rep.,George W. Bush,439
Boise,United States President,NA,Rep.,George W. Bush,1238
Bonner,United States President,NA,Rep.,George W. Bush,3594
Bonneville,United States President,NA,Rep.,George W. Bush,7214
Boundary,United States President,NA,Rep.,George W. Bush,1072
Butte,United States President,NA,Rep.,George W. Bush,439
Camas,United States President,NA,Rep.,George W. Bush,209
Canyon,United States President,NA,Rep.,George W. Bush,11756
Caribou,United States President,NA,Rep.,George W. Bush,934
Cassia,United States President,NA,Rep.,George W. Bush,3229
Clark,United States President,NA,Rep.,George W. Bush,220
Clearwater,United States President,NA,Rep.,George W. Bush,741
Custer,United States President,NA,Rep.,George W. Bush,1115
Elmore,United States President,NA,Rep.,George W. Bush,1666
Franklin,United States President,NA,Rep.,George W. Bush,1540
Fremont,United States President,NA,Rep.,George W. Bush,1866
Gem,United States President,NA,Rep.,George W. Bush,2268
Gooding,United States President,NA,Rep.,George W. Bush,1345
Idaho,United States President,NA,Rep.,George W. Bush,2794
Jefferson,United States President,NA,Rep.,George W. Bush,2071
Jerome,United States President,NA,Rep.,George W. Bush,1733
Kootenai,United States President,NA,Rep.,George W. Bush,7956
Latah,United States President,NA,Rep.,George W. Bush,1846
Lemhi,United States President,NA,Rep.,George W. Bush,1496
Lewis,United States President,NA,Rep.,George W. Bush,543
Lincoln,United States President,NA,Rep.,George W. Bush,562
Madison,United States President,NA,Rep.,George W. Bush,2994
Minidoka,United States President,NA,Rep.,George W. Bush,1492
Nez Perce,United States President,NA,Rep.,George W. Bush,2226
Oneida,United States President,NA,Rep.,George W. Bush,775
Owyhee,United States President,NA,Rep.,George W. Bush,1321
Payette,United States President,NA,Rep.,George W. Bush,1727
Power,United States President,NA,Rep.,George W. Bush,476
Shoshone,United States President,NA,Rep.,George W. Bush,403
Teton,United States President,NA,Rep.,George W. Bush,499
Twin Falls,United States President,NA,Rep.,George W. Bush,4181
Valley,United States President,NA,Rep.,George W. Bush,1445
Washington,United States President,NA,Rep.,George W. Bush,1217
Ada,United States President,NA,Dem.,Al Gore,6701
Adams,United States President,NA,Dem.,Al Gore,63
Bannock,United States President,NA,Dem.,Al Gore,3413
Bear Lake,United States President,NA,Dem.,Al Gore,43
Benewah,United States President,NA,Dem.,Al Gore,226
Bingham,United States President,NA,Dem.,Al Gore,459
Blaine,United States President,NA,Dem.,Al Gore,1030
Boise,United States President,NA,Dem.,Al Gore,108
Bonner,United States President,NA,Dem.,Al Gore,684
Bonneville,United States President,NA,Dem.,Al Gore,1247
Boundary,United States President,NA,Dem.,Al Gore,187
Butte,United States President,NA,Dem.,Al Gore,43
Camas,United States President,NA,Dem.,Al Gore,7
Canyon,United States President,NA,Dem.,Al Gore,1595
Caribou,United States President,NA,Dem.,Al Gore,94
Cassia,United States President,NA,Dem.,Al Gore,152
Clark,United States President,NA,Dem.,Al Gore,3
Clearwater,United States President,NA,Dem.,Al Gore,283
Custer,United States President,NA,Dem.,Al Gore,68
